business_id,name,city,state,stars,review_count,main_category,delivery,outdoor_seating,reservations,wifi,latitude,longitude
C3Nc7EUqo64jRPWPn6vY9w,Chipotle Mexican Grill,Cherry Hill,NJ,2.5,73,Fast Food,True,True,False,'no',39.9274404658,-75.0318763641
aZNiVR6oAMQX5__yGPvYsg,Susanna Foo Chinese Cuisine,Philadelphia,PA,3.5,26,Chinese,False,False,True,,39.9493255,-75.1667043
0l0R_1x2RC8pEwP-OG6UxA,Roberts Meats And Catering,TAMPA,FL,3.5,72,Meat Shops,True,False,False,u'free',27.911868,-82.52705
E0KwLVaQ-uKEjJl3j_VAGQ,Firehouse Subs,Sparks,NV,4.0,87,Delis,None,False,,,39.5415757,-119.7366051
VMJvz4jqc06fvlfvloDVZg,Lynne Lorraine's,Nashville,TN,4.5,52,Vegan,False,False,False,u'free',36.1742465,-86.7501145
yOb98TKNFfKLt5PCLJI8fQ,Island Treat,Burlington,NJ,3.5,22,Caribbean,False,False,False,'no',40.0696085,-74.8541512
bjhCtlYHrkgA5Ku8l-rB3g,Our Daily Bread,Santa Barbara,CA,3.5,106,Cafes,False,True,True,'free',34.435812,-119.725001
uAbUh-mivr8AFoEbk-gANA,XT Munchies,Tampa,FL,4.0,5,Fruits & Veggies,,,False,u'no',27.999241,-82.4508628
VnQBbu2oco57NB36kFhC2w,Café Cuba,Valrico,FL,3.5,42,Sandwiches,True,True,False,u'free',27.895823,-82.246869
jnZYD2UCGziWwGsUxybkFw,Daredevil Hall,Indianapolis,IN,4.0,184,Brewpubs,False,True,True,u'free',39.9119165358,-86.1184757185
X-BZp1KMgGzKkf_92Y3fWw,Tiki Tolteca,New Orleans,LA,4.0,214,Tiki Bars,,False,True,u'free',29.9534303,-90.065154
bWJMd2POMCk5FKi7ZS4Elw,Naked Fish,Smyrna,TN,3.5,19,Japanese,False,False,False,'no',35.9414237571,-86.5285019187
ffvS2BlFwQra5FTPNk5N2g,Arber Cafè,Saint Louis,MO,4.5,18,Cafes,True,False,False,u'free',38.5690797,-90.2866399
7YiLEuHuUONZrMPT0OxXUQ,McDonald's,Reno,NV,1.5,89,Fast Food,True,True,False,u'free',39.530632,-119.814276
Npw9ponCiJV9tjG5Bsp2Fg,Bistro66,Pinellas Park,FL,4.5,7,Italian,True,,True,,27.8470217,-82.7289792
iF_92LcvfJfrtwjHWhVb-Q,4th Street Pizza,St. Petersburg,FL,3.0,67,Food Delivery Services,True,False,False,u'no',27.801446,-82.6378064
dv4tx5H0-aPiIXSM2hJNhA,Hooters,King of Prussia,PA,3.5,5,Beer,,False,,,40.090495,-75.3740399
WxFfnTx_VAT_ORvqHAfYNw,My Blue Heaven,Philadelphia,PA,3.0,6,American (Traditional),,False,,,39.9883288,-75.0912665
3gTZAOmML02T1L5gYIHYqQ,Kabsa  The Ultimate Cuisine,Edmonton,AB,4.0,24,Middle Eastern,True,False,True,'no',53.616357,-113.431281
3yJYL99Dmq0ofHkcqyPtjw,Philly Dat Up,Kenner,LA,3.0,12,Sandwiches,True,False,False,'no',30.0163825182,-90.2495574206
r7sU7DuN2wM1OyjLHe6_pg,Hungry Howie's Pizza & Subs,Tampa,FL,2.5,12,Chicken Wings,True,False,False,u'free',27.9956217,-82.4366429
tXfeVYKJq-bGPx1sjHOMHA,Village Inn,Land O' Lakes,FL,2.5,61,Diners,False,False,False,u'free',28.1866210597,-82.4428262548
mpzA35lk0GxnQFPLPIP0Vg,Aloha Japanese Steakhouse,Reno,NV,2.0,11,Japanese,,False,True,,39.4926328,-119.7891273
kdboJGRQZXuKYLIFMvsoJw,Boise Auto Repair Mobile Tech Auto Repair,Boise,ID,3.5,15,Hawaiian,True,,,u'no',43.5836172562,-116.2024007625
WKHyyy11XHPNd7YtONSr_w,Battle Ground Brewery,Franklin,TN,3.0,9,American (Traditional),False,False,True,,35.92817,-86.868185
ejRuEF2j8_w5qQbwEQ8GfQ,Villagio Pizza Cafe,Philadelphia,PA,3.0,47,Pizza,True,False,True,'no',39.9851818,-75.1067498
zVmW-ohNzhOPiBIeUPL62g,Goody's Pizza,Philadelphia,PA,2.0,25,Pizza,True,False,False,u'no',40.0274889,-75.0611831
3dGqTD3xCOYjUtmusTJpeA,Glenmoore Deli,Glenmoore,PA,3.5,9,Pizza,False,True,False,u'free',40.0890174,-75.7720883
M2m_SM9GpIbct2a_hOGzag,Daily Dish Events & Catering,Franklin,TN,4.0,47,American (Traditional),True,True,True,u'free',35.998157,-86.886735
MpkCQTOV6D3XGRPbtQPj5Q,Pho 36,Avon,IN,4.5,236,Vietnamese,False,False,False,u'no',39.7631044346,-86.3519488545
KcTLv46oThYuSujjb4EfEA,Asian Cafe,Phoenixville,PA,3.5,80,Japanese,True,False,True,,40.1305452,-75.5505053
dhKHcuHvwgB5qAAYencsFw,Kings Garden Noodle House,Edmonton,AB,3.0,15,Noodles,True,,,,53.49461,-113.576889
neL2xrin-uMJl5ABKyPLKA,The Melting Pot,Reno,NV,3.5,15,Fondue,False,False,True,,39.476506,-119.806804
Aphp-EdFass877c-sWp5eg,Woodbury Station Cafe,Woodbury,NJ,3.5,145,Diners,True,True,True,u'free',39.8363431,-75.1500005
t9vrAYNiFfd2cBZ6gjEAyg,Simpatico Italian BYOB,Huntingdon Valley,PA,4.0,18,Italian,False,False,True,'free',40.123116,-75.063391
7JB8oxtB1Wa0JIWHxs-DhQ,Jades Chopstick,Boise,ID,2.5,7,Chinese,False,False,False,,43.667181,-116.27553
cbkrO0zra1OiNGvtjw2igQ,Wok On the Wild Side,Goleta,CA,2.0,95,Chinese,True,False,False,u'no',34.413105313,-119.8574306397
_E0WPHfJEYmwOUCAj-Jq1A,Western Village Inn and Casino,Sparks,NV,3.5,266,Casinos,False,False,True,u'free',39.5344459,-119.7344361
KS7n4ctHUc9IhC7OGmeQog,Chicago's Stuffed Pizza,Oldsmar,FL,2.0,17,Pizza,False,True,True,u'free',28.0370281081,-82.6571657675
B03ajYBGDkZrIDB9lRTwUg,Valentino's Ristorante,Nashville,TN,4.0,160,Italian,False,None,True,u'free',36.153864,-86.7976111
MGNAYydr7SxPMDgFlnZ7sg,Little Caesars Pizza,Philadelphia,PA,3.0,10,Pizza,True,False,False,'no',39.9139475,-75.1520299
P3qii5-Hch2tDd1e59znXQ,Franci's Cafe,Tampa,FL,4.5,34,Cuban,False,False,False,u'free',28.0408259,-82.5264812
N44roXfLNkBdpINQDjEFOQ,Carisilo's Mexican Restaurant,Collinsville,IL,4.0,65,Mexican,False,True,False,u'no',38.695337,-89.9666906
5gFINQunzrgFOxI20Dr5Uw,Chuck E. Cheese's,Edmonton,AB,3.0,10,Indoor Playcentre,True,None,True,u'free',53.5989601,-113.5699576
vndmRdCChdud7EywJTvy7w,Avalon Bistro,Downingtown,PA,3.5,26,Italian,False,True,True,u'no',40.003693,-75.707552
KBsLYznLfnJEY3RIBUZe0Q,Kei Sushi,Reno,NV,4.0,357,Asian Fusion,False,False,True,'no',39.4785657157,-119.7867159918
yWUmFHfZEV6nnF2IFXn4nw,Prime 55 Restaurant & Lounge,St. Louis,MO,3.0,67,Seafood,True,True,True,,38.6549453,-90.2962379
k3sED9tpGEOtzhGxvcxTrw,Izzo's Illegal Burrito,Metairie,LA,3.0,147,Tacos,True,False,False,u'no',30.0046134,-90.1804121
aI2w94F3TvIuPTcflKVCJQ,Honeydeux,New Orleans,LA,3.5,88,Juice Bars & Smoothies,False,True,False,u'no',29.931227,-90.073987
MYMLQfzRv8x7aO-bv9vpFg,Five Guys,Boise,ID,2.5,36,Specialty Food,True,True,False,u'no',43.6139398936,-116.2053884805
encfXG_jrG1M6gX1IqrHrw,Ballyhoo Grill,Tampa,FL,3.5,262,Seafood,None,True,False,u'free',28.07824,-82.569894
CxoRg-ZcXdpqXWmUJliYog,McDonald's,Hudson,FL,2.5,28,Fast Food,True,True,False,u'free',28.3316185901,-82.6584090292
zOzEoK5JvJCA244kYR7Prg,The Bro’Kin Yolk,Edmonton,AB,4.5,8,Juice Bars & Smoothies,,,,,53.4446871,-113.4901993
0e7U3DahOeJsT0brY4n_uQ,Pra_LEES,New Orleans,LA,4.0,22,Soul Food,,,,,29.996745400000002,-90.0602898
XYaOXB1i1zT2zAWreYbX0g,Blue Collar Coffee Co.,Indianapolis,IN,3.5,19,Coffee & Tea,,True,,u'free',39.7790868,-86.1433955
a24bmNPatJARqO1H4QnWgQ,Blue Quill Chinese Food,Edmonton,AB,3.0,26,Chinese,True,False,False,u'no',53.4604772,-113.5313926
oFMpfE5J6f0ATRmsVXrFSg,Papa Sam,Philadelphia,PA,3.0,6,Pizza,True,False,False,,40.0394759,-75.0778205
la1k3Qq-cUBZrTXyElb8QA,Panda Express,Saint Louis,MO,3.5,7,Chinese,True,,False,'free',38.636278,-90.348028
_rkjLrft2ZgHcLBLF9amXw,Uno Pizzeria & Grill,Oaks,PA,3.0,138,American (New),True,True,True,u'free',40.1345642784,-75.4485799227
1c6wVkPI_v765N7l_la59A,Santucci’s,Downingtown,PA,3.5,9,Salad,True,True,,u'free',40.0322167,-75.6796171
uGO0efY86PV-pw9iBxdxTw,Home Depot Hot Dog Cart,King of Prussia,PA,4.0,8,Hot Dogs,False,False,False,u'no',40.0816399,-75.3854846
tCLAeZsjXFG9RumJ4Hn0Kw,Maru Global,Philadelphia,PA,3.5,72,Japanese,True,False,True,u'no',39.9467949,-75.1577025
9jSYRT9jmXlVp0owgqKa5A,Old St Louis Chop Suey,Florissant,MO,4.0,12,Chinese,True,False,False,u'no',38.811718,-90.298623
i-tDq8zC7ZmSqSbg_7oddA,LA Smokehouse,New Orleans,LA,4.0,79,Barbeque,True,True,False,u'free',29.962067,-90.117703
wXBAAafoiZ4Nty2ajuBtfw,Subway,Indianapolis,IN,2.5,11,Sandwiches,True,True,False,,39.8843597233,-86.0679047452
mTeNbKb9idbGoKJswtU_mA,Sarappos Pizza,Bensalem,PA,4.0,25,Pizza,True,False,False,,40.1356276,-74.9422493
LHSTtnW3YHCeUkRDGyJOyw,Fries Rebellion,Quakertown,PA,3.5,103,Beer Bar,False,False,True,u'free',40.407537456200004,-75.3388251276
YRWRq25_XCUeeqSlK1QZLA,Wall St Pizza,Tampa,FL,4.0,21,Pizza,True,True,,u'free',27.9475693,-82.4551823
zTp2lpm3z5tVk62rA-pCdQ,Rooftop Garden,Indianapolis,IN,3.5,60,Tapas Bars,False,True,False,u'free',39.7521667,-86.1396658546
HKLFG2qKkd5X1IyfwYlYqQ,Chubbie's Fried Chicken,New Orleans,LA,4.0,70,Fast Food,False,False,False,u'no',29.9320808,-90.0030653
Qkiz7nFYML7sJBFPO7pNaw,The Munch Factory,New Orleans,LA,4.5,21,Seafood,,True,,,30.0273794,-90.0387422
4u4njx79dMrXNhbRFHjG8A,HK NOLA,New Orleans,LA,3.5,22,Kosher,True,True,False,,29.9450835,-90.1261013
y8R6_RZsBO-b__bJaQjuaw,Factory Donuts,Newtown,PA,4.0,34,Breakfast & Brunch,True,False,,u'free',40.2340222488,-74.9426154439
oCATFtmf0u9m0kj1Bdr5GA,Nicos Mexican Food,Tucson,AZ,2.5,15,Mexican,True,False,False,'no',32.1995400199,-110.9078088775
Vh0A_uMFR-hxXwF5kVFGfg,Haveli Indian Cuisine,Tampa Bay,FL,3.5,9,Indian,False,False,True,u'free',28.0489954,-82.3928704
gLaxSkjWzt25hybkaKwQcA,Slim Goodies Diner,New Orleans,LA,3.5,520,Diners,True,True,True,u'free',29.9230437,-90.0882019
ShMMSvD_xxf3qfy70T2MrA,Joe's Pizza,Broomall,PA,4.0,30,Pizza,False,False,False,u'no',39.9807964312,-75.3618657847
j6zWZyXsvEZvNO4wcz_oaQ,Stoogez,Ballwin,MO,4.5,8,American (Traditional),True,False,False,,38.592324,-90.52617
6Vnoah8cca3KC4CdSu-eaA,Bubba's Deli,St. Louis,MO,4.5,46,Salad,True,True,False,u'free',38.604407,-90.3041
jnge13lFtiLGXQEo5NwSYw,Sucre Table,Tampa,FL,4.5,67,Bakeries,True,,,,27.9444151,-82.5116072
T8lxi3V2avTVXCanVkAFNg,Pizza Hut,Philadelphia,PA,1.5,25,Italian,True,False,False,,39.9130548,-75.149704
pFtvNuoUppn9GYx0_ZsW5w,Subway,Indianapolis,IN,2.5,6,Sandwiches,True,,False,,39.9102068,-86.1833818231
YGdUUAqeRT5Z7fYkpevEyA,Porterhouse,Eagle,ID,4.5,65,Grocery,True,True,False,u'free',43.688867,-116.35483
5Ce3lZksYVkCbrihqylVHQ,Sushi Nara,Tucson,AZ,4.5,159,Sushi Bars,False,False,True,'free',32.222552,-110.788132
fr2qDm_mY1afIGMvqsKUCg,George's Wings,Philadelphia,PA,3.5,50,American (Traditional),True,False,False,u'no',40.0643044322,-74.9868814021
IZmCSGeXLCB-Y2UvJrvr-A,Zea Rotisserie and Grill,New Orleans,LA,4.0,130,Salad,False,False,True,u'no',29.9386502,-90.0761769
76xVA7wmqKLURF0tN82N5w,Bar Avalon,West Chester,PA,4.0,107,American (New),True,True,True,u'free',39.9611607,-75.6033724
ut6fi2W2YaipNOqvi7e0jw,Upland Carmel Tap House,Carmel,IN,4.0,244,Breweries,True,True,True,'free',39.9569253992,-86.142973568
Cx3G-kw4kYtlcig8yG7fWw,Burger King,Sparks,NV,1.5,57,Burgers,True,False,False,'free',39.6390681642,-119.7106055823
GOSVLhjUT6TnrPhkkmDOpw,Vineyards Cafe,Philadelphia,PA,4.5,192,Coffee & Tea,True,True,False,u'free',39.969939,-75.163026
6UuwB1bcTSkq2GX77M926g,Wingstop,Seffner,FL,3.0,5,Chicken Wings,,,,,27.9817738,-82.3001788
kOHcpCZQd4uNp6G2uE8o2A,PrimoHoagies,Philadelphia,PA,4.0,43,Delis,True,False,False,u'no',39.9209271,-75.1733058
61YkH57gZYrRk1R5-P-AxA,Kebab Express,Edmonton,AB,2.0,5,Middle Eastern,,,,,53.5179390899,-113.497134578
l3pO6YTjFUgVoXgm3gfUag,Ichiban Buffet,Cherry Hill,NJ,2.5,48,Buffets,False,False,False,'no',39.9231457,-75.0430536
roPouz4OlLf35LF6vV3Ebw,Aoki Japanese Restaurant,Exton,PA,3.0,5,Japanese,False,False,True,,40.0290767,-75.6186182
ELJcgId3RiCADVIT5QbUTA,Hyon's Seafood,Philadelphia,PA,3.5,5,Seafood,True,False,False,,39.9350405,-75.179381
h85b3MFPWyaopMBy8DpBpA,Ron's Caribbean Cuisine,Philadelphia,PA,4.0,142,Ethnic Food,False,False,False,u'no',40.0407573,-75.1448014
G6EkKOLWiOw_8G7olgvalg,Nicoletto’s Italian Kitchen,Nashville,TN,4.0,37,Pasta Shops,True,True,,,36.1368318853,-86.8029680469
L5LW_wN6Z0JV_vKe2jnsBw,Wendy's,Tucson,AZ,2.0,21,Fast Food,True,False,False,,32.3454644454,-111.0135447675
X8k7N03buo2bBbUUfcAltQ,Taco Bell,Meridian,ID,1.5,38,Fast Food,True,False,False,'free',43.59716,-116.39233
D7Os2-9ApTGmNyzidqfwGA,"The Ritz-Carlton Spa, New Orleans",New Orleans,LA,4.0,66,Beauty & Spas,False,False,True,u'free',29.9550178,-90.0709905
w9hS5x1F52Id-G1KTrAOZg,Wiz Kid,Philadelphia,PA,4.5,163,Vegan,True,False,False,u'no',39.9509958568,-75.1723086834
YovYgTM4ck3TJzi6XmRMZw,DC Cafe,Reno,NV,3.0,10,American (Traditional),,,,,39.4149235,-119.7554975
26g6EO9eqWVsA92yomXKpw,Yannis Family Restaurant,Lansdale,PA,3.0,25,Breakfast & Brunch,False,False,False,u'no',40.240921,-75.3037724
lpfrjbjIWC0BNZThaSDMLw,Simply Thai Restaurant,Florissant,MO,4.0,85,Thai,False,False,False,u'no',38.8015155,-90.3111042
_v3DcLatG70adfYzWTd-CQ,Pacific Health Foods,Carpinteria,CA,4.5,97,Sandwiches,True,,,u'free',34.398436,-119.5187939
FtkYGVPVCRuuhQhYJBSVQw,Zimmer's Seafood,New Orleans,LA,4.0,81,Seafood,False,False,False,u'no',30.0083429,-90.0644403
RyndNvh5DEsywX76cAkpeg,Long Hollow Pizza and Pub,Goodlettsville,TN,4.0,90,Pizza,True,,,u'free',36.3222792,-86.7031195
ErFFv3yCa9NnJ_x0hBPCtg,New Asian Village Express,Edmonton,AB,4.0,8,Indian,False,False,False,,53.4853579741,-113.5143256187
w_SsLvj6Xir_B4OQv6v8OA,Honey Baked Ham Company,Indianapolis,IN,2.5,8,Event Planning & Services,True,False,False,u'no',39.9259065566,-86.2273496389
nnZIsmpIQnuQY5S-MoGyvg,Baguette Deli,Boise,ID,4.0,207,Vietnamese,False,False,False,u'no',43.603511,-116.245104
k9A4tAmei12tLprkrNPkcg,El Pollo Loco,Reno,NV,3.5,54,Fast Food,True,False,False,'no',39.5321041,-119.8640278
AgN2wYfkqbHGvWN3CNdydA,Buster's Pizza & Donair,Edmonton,AB,3.5,6,Donairs,True,,,,53.3969781497,-113.5297982796
nqzOH_1CBGe2VrsxTziuvg,KFC,Saint Louis,MO,1.5,5,Chicken Shop,False,False,False,'no',38.6249,-90.2036
Qg9Sx8RwqnpYKQeSjfPh2w,Le Mouton Noir Bakehouse,Tampa,FL,3.5,35,Cafes,False,True,False,u'free',27.95127,-82.446107
NKnwvuJygWPC42qycr6Hwg,Mano's Po-Boys,Metairie,LA,4.5,77,Seafood,True,False,False,u'no',29.981498,-90.2117653
Y4ekZBFgSauDaVOqI52vPQ,Blue Coast Burrito Express,Nashville,TN,3.5,8,Mexican,True,,False,,36.1489461,-86.8061621
0_fd3nMhIVlJyLV76dTCAQ,Krystal,Nashville,TN,2.5,9,Fast Food,True,False,False,'free',36.0152661,-86.7034410685
_tADqh3OmH6CzGJWKkru3g,Latin Flavor,Philadelphia,PA,4.5,10,Latin American,True,False,None,,39.9422752,-75.1532337
7KFWWjzHOSBl9HDVXkyusQ,Wawa,Mount Ephraim,NJ,3.5,16,Sandwiches,True,,,,39.8929548,-75.0912428
YvfeLey2Bnge5Mj9RY7ofA,The Bricks Courtyard Bar and Grill,New Orleans,LA,3.5,10,American (Traditional),False,True,False,u'no',29.944825,-90.072989
4ulvTVp4_eXb3XVMrXfRyQ,Alfresco's,St Petersburg,FL,3.0,12,Event Planning & Services,False,True,False,u'no',27.778450803,-82.6294136794
tW-hptQp2G8ShB_In68InQ,China Spring,Nashville,TN,3.0,28,Chinese,False,False,False,'no',36.1204513203,-86.7774219494
EdysxosAepdogof_YDAgeQ,Einstein Bros Bagels,Greenwood,IN,2.5,10,Bagels,,,,,39.6119879,-86.1584049
2va-BK-z06mmPkSjNAJX0w,China King,Lansdale,PA,3.5,42,Chinese,True,False,False,u'no',40.2284736,-75.2820167
FYIL5duVgc9eLyYw6hobmw,Ellington's,Nashville,TN,4.0,107,Arts & Entertainment,True,True,True,u'free',36.1648001,-86.7799287
CJzVNnmSG-f8zVCBJDam8g,Gangnam Street Food,Edmonton,AB,4.0,5,Korean,,,,,53.6017805733,-113.4471042407
5Eq-hxUIIjZTHFnpZJhgQQ,Tom's Corner Grill & Pizza,Philadelphia,PA,3.5,11,Pizza,True,,False,,40.0406177,-75.0438084
c8rjE6NcfeyzLB_aU1GdMA,Sláinte Pub & Grill,Philadelphia,PA,3.5,139,Irish,None,False,True,'no',39.954815805,-75.1836068183
-y5vYOsyL4bSFxeOtQtYbg,AJ's Fine Foods,Tucson,AZ,4.0,258,Delis,None,True,False,u'free',32.3244248352,-110.9316140628
opVXuS10_bDDS32xYZCQQg,Sorelle Restaurant,Spring Hill,FL,3.5,16,Burgers,True,,True,,28.3835233,-82.5515963
ONKvCIc4eIXG3nutUAFe3w,Lucky Girl Cafe,Tucson,AZ,4.5,11,Sandwiches,False,,False,,32.2213798394,-110.9265219153
zxuVnNVAUm16Sro0dS_lmg,Roundabout Grill,Reno,NV,4.0,244,Breakfast & Brunch,False,False,True,'free',39.5278513,-119.8143374
mCo2uVTTGYrEhRrkQW-CMw,Empress Garden,Philadelphia,PA,4.0,263,Taiwanese,None,False,False,u'no',39.9539403,-75.1563093
71b0dSgq1XTYYYWs24Fhow,Poké Poké Bowl,Tarpon Springs,FL,4.5,68,Asian Fusion,None,,False,,28.1551896,-82.7638098
nYRFGR2C-OOhRvO8rvI4qw,Mrs Marty's Deli,Broomall,PA,3.0,79,Breakfast & Brunch,None,False,False,u'free',39.959999486,-75.3536066
rEa9VdpOeqd6WkavK5vEZQ,Andre's BBQ and Seafood,Indianapolis,IN,4.0,9,Seafood,False,True,False,u'no',39.88521,-86.20977
NmzXH-HdWp-Sxdfnw3imUQ,Emoji Sushi & Teriyaki,Abington,PA,5.0,13,Steakhouses,True,False,,u'free',40.129672,-75.1169336
-LmhsdQproqCf5EQoD06rQ,The Fat ChickeN,Philadelphia,PA,4.5,10,Japanese,True,,False,,39.9227051442,-75.1861358061
JwaF-4Md76jgIHFK-ixwnA,Sally Starr's Pizza,Atco,NJ,3.0,14,Italian,True,True,False,u'free',39.778436,-74.87637
at82YGuTKWrVyY3lPHh7eg,McAlister's Deli,Des Peres,MO,3.5,34,Salad,True,True,True,u'no',38.602781331,-90.4377430103
ydIiHK4TE_wd7gAyifNUAQ,Chinese Restaurant,Philadelphia,PA,4.5,27,Chinese,False,False,False,'no',39.9538392,-75.1563293
eF_ZRFPS4QDHiCNPJ_Cl6Q,Generations Grill,Indianapolis,IN,3.0,10,American (New),None,True,False,,39.7175065,-86.0319452
Ox09FaCu-g0yuP6cMLWcyw,IslandVybez Jamaican Restaurant,Camden,NJ,3.0,5,Caribbean,True,False,False,,39.945755,-75.093563
3SBlKwlmBiYVjW2SKz0gwg,Tomasito's,New Orleans,LA,3.5,7,Cajun/Creole,,True,,u'no',29.9452438,-90.0674745
y3iKFTk_sgIXCT6fNcBn_Q,Chili's,Tampa,FL,2.0,114,Chicken Wings,True,False,False,'free',28.0550259,-82.4280458
C1n7Nea51yeHuHznuqzWvQ,Ryan's Meat Market & Deli,Saint Petersburg,FL,4.5,9,Specialty Food,,,,,27.8147072,-82.7726842
LRGbuufLJqxsDYsY7_Gx6A,Wendy's,Tampa,FL,2.5,13,Burgers,True,False,False,'free',28.0236,-82.5826138
WKryRgra3TnhfMNArU6Opg,Vinny Vegas Pizza,Phoenixville,PA,3.5,29,Pizza,True,True,False,,40.134271,-75.5151662
BneXfQCiGY7yBiumOe7GCw,Rilling's Bucks County Bakery,Warminster,PA,4.5,28,Bakeries,True,,,,40.1847851,-75.0583376
afsP-p_pr4ikrboB5MtUzQ,Los Compadres,Philadelphia,PA,4.0,12,Mexican,False,False,False,u'no',39.9553865,-75.1910637
WJeipqBVdQmVhnYrXlLb7A,Sam's Bar & Grille,Blackwood,NJ,3.5,16,Beer,,True,,,39.7891409,-75.0562241
7MaaaorooHRAqkQXcTqmrg,Nannie Francos Pizza,Philadelphia,PA,3.0,13,Pizza,True,True,False,u'free',39.922527,-75.1644732
ShJs6GQRJ7p_CaI1scxMkA,Pizza In & Go,Antioch,TN,4.5,16,Pizza,True,,,,36.047596,-86.6761529
4NidY2tw42l6iobbtai_kA,New Orleans Social House,New Orleans,LA,4.0,136,Tapas/Small Plates,False,False,False,u'free',29.9450631,-90.0672652
i45WZvp-Sg7MlELrHzlUxg,Crust N Fire,Mount Laurel,NJ,3.5,94,Burgers,True,,False,u'no',39.9787556,-74.8779393
gNqYUPKGfZJycaZhCsi7xQ,Marty's Cafe,Tampa,FL,3.0,14,Greek,True,True,False,,27.9764631494,-82.3297235912
Im5XYJ8jP3s85Lna48HcWA,Pizza 73,Edmonton,AB,1.0,6,Pizza,True,,False,,53.5999605,-113.395716
Iw7uhUS9D5gXESPr_DVHaA,Belgravia Hub,Edmonton,AB,4.0,27,Canadian (New),False,False,True,u'no',53.5125175,-113.5285441
f8GG-nvuzMpcGIs3cbKUkw,Mexico City Grill,Fishers,IN,3.5,63,Mexican,False,False,True,'free',39.9575011,-86.0383534
tj7aaF1AhAyiepySMHPK3w,Taco Bell,Indianapolis,IN,2.0,23,Fast Food,True,True,False,,39.693359,-86.149027
tVxL-Ygzwp8NMuxwvNmWRA,Los Potrillos,Philadelphia,PA,4.0,17,American (Traditional),True,False,False,u'no',40.0123759,-75.1124633
8bkSuPXdYW58QsUEOG77HQ,Taverna Food Spirits,Indianapolis,IN,3.5,35,Italian,False,True,True,u'no',39.8688431771,-86.1284977181
XAaXtqL1_HsI2t6FEIrA8Q,Living Room- Southampton,St. Louis,MO,4.5,5,Bakeries,,False,,'free',38.5928332,-90.2913927
ZoRlLcEsxrzfumd6wHa5Jg,Chemin a la Mer,New Orleans,LA,5.0,9,French,,,,,29.94896281,-90.0639061829
fT9j_qm86U0I9ZbJYccNhQ,Tacos Don Pablo,Plainfield,IN,4.0,10,Caribbean,,,,,39.7136216692,-86.3628355037
AeAXSy-FI2rJM451lmoJGw,Izzie's Ice,Nashville,TN,5.0,8,Desserts,False,True,False,u'no',36.176771,-86.745726
T5f-IRQWQYgFQbgO_kVkvg,Northbrook MarketPlace,West Chester,PA,4.0,60,Breakfast & Brunch,True,True,True,u'free',39.912781,-75.684904
k-Wb-2Y2RFGlaY00_Hm8Sw,Slice Of Heaven Pizza,Holiday,FL,3.5,66,Pizza,True,True,True,u'free',28.1790012359,-82.7431934248
wzIN0IqcNOnUjwuzRoG9AA,Sweet Soulfood,New Orleans,LA,4.5,385,Vegan,True,None,False,u'no',29.9737325598,-90.0807557021
JhWdq1s_kN-5N98rl-fc6A,Sylvan Park Restaurant,Nashville,TN,2.5,6,Southern,False,False,False,,36.0436104,-86.7123352
qC63cwAI-baLmbEdxbR3FA,Joel's Pizza Palace,Valrico,FL,4.0,44,Italian,True,True,False,'no',27.8937222,-82.2684033
n2HP8fenpzI7eg6TRDj4lw,Pizza Hut,Speedway,IN,1.5,32,Pizza,True,False,False,'no',39.7994921703,-86.2674245238
89VqFJf3COkgb6dL2AqXhg,Honey Baked Ham Company,Tucson,AZ,3.5,15,Sandwiches,True,True,True,u'no',32.3353660148,-110.9761994845
nFSqTOt1LZSHQQKQsUZiKw,Stargate Diner,Ridley Park,PA,3.5,71,Diners,True,False,False,'free',39.871518,-75.330174
KZe5kpIHWVuJl6WgNYzceg,Please-U-Restaurant,New Orleans,LA,4.0,274,Cajun/Creole,True,False,True,u'free',29.9367378,-90.0776308
Ck2WcubwhTRc8bgYQyH-SA,Mi Cabana Restaurant,Tucson,AZ,2.0,8,Seafood,True,True,True,u'no',32.1726617,-110.9679231
GyNGss56OYoAdg7ANI5M7A,Warm Springs Golf Course,Boise,ID,3.5,11,Active Life,False,True,True,,43.5924270408,-116.1650920836
EGWv78OQgeqfi4lXThlP8A,Top Notch,Medford,NJ,3.5,17,American (New),False,True,True,u'no',39.899,-74.8239
zG9-Ii9mea1JhnQTv4_DxA,Papa John's Pizza,Lansdowne,PA,2.0,21,Pizza,True,False,False,,39.938622,-75.2719456
iXemjTj5TOByT1-cNTSaDw,PureBread Deli,Newark,DE,4.0,64,Bakeries,True,False,False,u'free',39.692037,-75.666564
X7YBx8CybmIPymZ0ThCmng,Ninth Street Deli at Howards,Saint Louis,MO,4.5,128,Sandwiches,True,True,False,'no',38.6005985,-90.2143307
62hyRsi4-6pskqkgZGst8Q,Avalon Bistro and Bar,Bryn Mawr,PA,4.0,22,American (New),False,True,False,u'free',40.0215008489,-75.3187834471
wi4F4NUvxn7UWHvQ1Iiz7w,Annex,Saint Petersburg,FL,3.5,46,Convenience Stores,False,True,False,'free',27.7770193148,-82.6317201189
7wQEzj-0yOpLiANNLuUflQ,Deepwater Diner,Penns Grove,NJ,4.0,49,Diners,None,False,False,u'free',39.691701,-75.484253
-K_FDDqmOt6hJLTOPgpnlA,Fazoli's,Saint Charles,MO,2.5,32,Italian,True,False,False,u'no',38.7687386424,-90.5228420951
